,REF_DATE,GEO,DGUID,Month of birth,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
7669,2010-01-01,"Ontario, place of residence of mother",2016A000235,"Month of birth, December",Percentage of live births,Percentage,242,units,0,v21400717,7.13.2,8.1,,,,1
7670,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Total, month of birth",Number of live births,Number,223,units,0,v21400718,8.1.1,15787.0,,,,0
7671,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Total, month of birth",Percentage of live births,Percentage,242,units,0,v21400719,8.1.2,100.0,,,,1
7672,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, January",Number of live births,Number,223,units,0,v21400720,8.2.1,1263.0,,,,0
7673,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, January",Percentage of live births,Percentage,242,units,0,v21400721,8.2.2,8.0,,,,1
7674,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, February",Number of live births,Number,223,units,0,v21400722,8.3.1,1178.0,,,,0
7675,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, February",Percentage of live births,Percentage,242,units,0,v21400723,8.3.2,7.5,,,,1
7676,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, March",Number of live births,Number,223,units,0,v21400724,8.4.1,1343.0,,,,0
7677,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, March",Percentage of live births,Percentage,242,units,0,v21400725,8.4.2,8.5,,,,1
7678,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, April",Number of live births,Number,223,units,0,v21400726,8.5.1,1339.0,,,,0
7679,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, April",Percentage of live births,Percentage,242,units,0,v21400727,8.5.2,8.5,,,,1
7680,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, May",Number of live births,Number,223,units,0,v21400728,8.6.1,1324.0,,,,0
7681,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, May",Percentage of live births,Percentage,242,units,0,v21400729,8.6.2,8.4,,,,1
7682,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, June",Number of live births,Number,223,units,0,v21400730,8.7.1,1358.0,,,,0
7683,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, June",Percentage of live births,Percentage,242,units,0,v21400731,8.7.2,8.6,,,,1
7684,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, July",Number of live births,Number,223,units,0,v21400732,8.8.1,1340.0,,,,0
7685,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, July",Percentage of live births,Percentage,242,units,0,v21400733,8.8.2,8.5,,,,1
7686,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, August",Number of live births,Number,223,units,0,v21400734,8.9.1,1294.0,,,,0
7687,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, August",Percentage of live births,Percentage,242,units,0,v21400735,8.9.2,8.2,,,,1
7688,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, September",Number of live births,Number,223,units,0,v21400736,8.10.1,1387.0,,,,0
7689,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, September",Percentage of live births,Percentage,242,units,0,v21400737,8.10.2,8.8,,,,1
7690,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, October",Number of live births,Number,223,units,0,v21400738,8.11.1,1316.0,,,,0
7691,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, October",Percentage of live births,Percentage,242,units,0,v21400739,8.11.2,8.3,,,,1
7692,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, November",Number of live births,Number,223,units,0,v21400740,8.12.1,1340.0,,,,0
7693,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, November",Percentage of live births,Percentage,242,units,0,v21400741,8.12.2,8.5,,,,1
7694,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, December",Number of live births,Number,223,units,0,v21400742,8.13.1,1305.0,,,,0
7695,2010-01-01,"Manitoba, place of residence of mother",2016A000246,"Month of birth, December",Percentage of live births,Percentage,242,units,0,v21400743,8.13.2,8.3,,,,1
7696,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Total, month of birth",Number of live births,Number,223,units,0,v21400744,9.1.1,14296.0,,,,0
7697,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Total, month of birth",Percentage of live births,Percentage,242,units,0,v21400745,9.1.2,100.0,,,,1
7698,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, January",Number of live births,Number,223,units,0,v21400746,9.2.1,1148.0,,,,0
7699,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, January",Percentage of live births,Percentage,242,units,0,v21400747,9.2.2,8.0,,,,1
7700,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, February",Number of live births,Number,223,units,0,v21400748,9.3.1,1089.0,,,,0
7701,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, February",Percentage of live births,Percentage,242,units,0,v21400749,9.3.2,7.6,,,,1
7702,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, March",Number of live births,Number,223,units,0,v21400750,9.4.1,1238.0,,,,0
7703,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, March",Percentage of live births,Percentage,242,units,0,v21400751,9.4.2,8.7,,,,1
7704,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, April",Number of live births,Number,223,units,0,v21400752,9.5.1,1175.0,,,,0
7705,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, April",Percentage of live births,Percentage,242,units,0,v21400753,9.5.2,8.2,,,,1
7706,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, May",Number of live births,Number,223,units,0,v21400754,9.6.1,1224.0,,,,0
7707,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, May",Percentage of live births,Percentage,242,units,0,v21400755,9.6.2,8.6,,,,1
7708,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, June",Number of live births,Number,223,units,0,v21400756,9.7.1,1139.0,,,,0
7709,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, June",Percentage of live births,Percentage,242,units,0,v21400757,9.7.2,8.0,,,,1
7710,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, July",Number of live births,Number,223,units,0,v21400758,9.8.1,1244.0,,,,0
7711,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, July",Percentage of live births,Percentage,242,units,0,v21400759,9.8.2,8.7,,,,1
7712,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, August",Number of live births,Number,223,units,0,v21400760,9.9.1,1164.0,,,,0
7713,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, August",Percentage of live births,Percentage,242,units,0,v21400761,9.9.2,8.1,,,,1
7714,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, September",Number of live births,Number,223,units,0,v21400762,9.10.1,1302.0,,,,0
7715,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, September",Percentage of live births,Percentage,242,units,0,v21400763,9.10.2,9.1,,,,1
7716,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, October",Number of live births,Number,223,units,0,v21400764,9.11.1,1262.0,,,,0
7717,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, October",Percentage of live births,Percentage,242,units,0,v21400765,9.11.2,8.8,,,,1
7718,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, November",Number of live births,Number,223,units,0,v21400766,9.12.1,1144.0,,,,0
7719,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, November",Percentage of live births,Percentage,242,units,0,v21400767,9.12.2,8.0,,,,1
7720,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, December",Number of live births,Number,223,units,0,v21400768,9.13.1,1167.0,,,,0
7721,2010-01-01,"Saskatchewan, place of residence of mother",2016A000247,"Month of birth, December",Percentage of live births,Percentage,242,units,0,v21400769,9.13.2,8.2,,,,1
7722,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Total, month of birth",Number of live births,Number,223,units,0,v21400770,10.1.1,50870.0,,,,0
7723,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Total, month of birth",Percentage of live births,Percentage,242,units,0,v21400771,10.1.2,100.0,,,,1
7724,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, January",Number of live births,Number,223,units,0,v21400772,10.2.1,4051.0,,,,0
7725,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, January",Percentage of live births,Percentage,242,units,0,v21400773,10.2.2,8.0,,,,1
7726,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, February",Number of live births,Number,223,units,0,v21400774,10.3.1,3786.0,,,,0
7727,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, February",Percentage of live births,Percentage,242,units,0,v21400775,10.3.2,7.4,,,,1
7728,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, March",Number of live births,Number,223,units,0,v21400776,10.4.1,4425.0,,,,0
7729,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, March",Percentage of live births,Percentage,242,units,0,v21400777,10.4.2,8.7,,,,1
7730,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, April",Number of live births,Number,223,units,0,v21400778,10.5.1,4321.0,,,,0
7731,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, April",Percentage of live births,Percentage,242,units,0,v21400779,10.5.2,8.5,,,,1
7732,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, May",Number of live births,Number,223,units,0,v21400780,10.6.1,4390.0,,,,0
7733,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, May",Percentage of live births,Percentage,242,units,0,v21400781,10.6.2,8.6,,,,1
7734,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, June",Number of live births,Number,223,units,0,v21400782,10.7.1,4458.0,,,,0
7735,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, June",Percentage of live births,Percentage,242,units,0,v21400783,10.7.2,8.8,,,,1
7736,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, July",Number of live births,Number,223,units,0,v21400784,10.8.1,4398.0,,,,0
7737,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, July",Percentage of live births,Percentage,242,units,0,v21400785,10.8.2,8.6,,,,1
7738,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, August",Number of live births,Number,223,units,0,v21400786,10.9.1,4311.0,,,,0
7739,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, August",Percentage of live births,Percentage,242,units,0,v21400787,10.9.2,8.5,,,,1
7740,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, September",Number of live births,Number,223,units,0,v21400788,10.10.1,4509.0,,,,0
7741,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, September",Percentage of live births,Percentage,242,units,0,v21400789,10.10.2,8.9,,,,1
7742,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, October",Number of live births,Number,223,units,0,v21400790,10.11.1,4344.0,,,,0
7743,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, October",Percentage of live births,Percentage,242,units,0,v21400791,10.11.2,8.5,,,,1
7744,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, November",Number of live births,Number,223,units,0,v21400792,10.12.1,3931.0,,,,0
7745,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, November",Percentage of live births,Percentage,242,units,0,v21400793,10.12.2,7.7,,,,1
7746,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, December",Number of live births,Number,223,units,0,v21400794,10.13.1,3946.0,,,,0
7747,2010-01-01,"Alberta, place of residence of mother",2016A000248,"Month of birth, December",Percentage of live births,Percentage,242,units,0,v21400795,10.13.2,7.8,,,,1
7748,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Total, month of birth",Number of live births,Number,223,units,0,v21400796,11.1.1,43812.0,,,,0
7749,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Total, month of birth",Percentage of live births,Percentage,242,units,0,v21400797,11.1.2,100.0,,,,1
7750,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, January",Number of live births,Number,223,units,0,v21400798,11.2.1,3500.0,,,,0
7751,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, January",Percentage of live births,Percentage,242,units,0,v21400799,11.2.2,8.0,,,,1
7752,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, February",Number of live births,Number,223,units,0,v21400800,11.3.1,3287.0,,,,0
7753,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, February",Percentage of live births,Percentage,242,units,0,v21400801,11.3.2,7.5,,,,1
7754,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, March",Number of live births,Number,223,units,0,v21400802,11.4.1,3776.0,,,,0
7755,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, March",Percentage of live births,Percentage,242,units,0,v21400803,11.4.2,8.6,,,,1
7756,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, April",Number of live births,Number,223,units,0,v21400804,11.5.1,3790.0,,,,0
7757,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, April",Percentage of live births,Percentage,242,units,0,v21400805,11.5.2,8.7,,,,1
7758,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, May",Number of live births,Number,223,units,0,v21400806,11.6.1,3700.0,,,,0
7759,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, May",Percentage of live births,Percentage,242,units,0,v21400807,11.6.2,8.4,,,,1
7760,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, June",Number of live births,Number,223,units,0,v21400808,11.7.1,3725.0,,,,0
7761,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, June",Percentage of live births,Percentage,242,units,0,v21400809,11.7.2,8.5,,,,1
7762,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, July",Number of live births,Number,223,units,0,v21400810,11.8.1,3868.0,,,,0
7763,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, July",Percentage of live births,Percentage,242,units,0,v21400811,11.8.2,8.8,,,,1
7764,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, August",Number of live births,Number,223,units,0,v21400812,11.9.1,3735.0,,,,0
7765,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, August",Percentage of live births,Percentage,242,units,0,v21400813,11.9.2,8.5,,,,1
7766,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, September",Number of live births,Number,223,units,0,v21400814,11.10.1,3778.0,,,,0
7767,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, September",Percentage of live births,Percentage,242,units,0,v21400815,11.10.2,8.6,,,,1
7768,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, October",Number of live births,Number,223,units,0,v21400816,11.11.1,3699.0,,,,0
7769,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, October",Percentage of live births,Percentage,242,units,0,v21400817,11.11.2,8.4,,,,1
7770,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, November",Number of live births,Number,223,units,0,v21400818,11.12.1,3462.0,,,,0
7771,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, November",Percentage of live births,Percentage,242,units,0,v21400819,11.12.2,7.9,,,,1
7772,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, December",Number of live births,Number,223,units,0,v21400820,11.13.1,3492.0,,,,0
7773,2010-01-01,"British Columbia, place of residence of mother",2016A000259,"Month of birth, December",Percentage of live births,Percentage,242,units,0,v21400821,11.13.2,8.0,,,,1
7774,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Total, month of birth",Number of live births,Number,223,units,0,v21400822,12.1.1,382.0,,,,0
7775,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Total, month of birth",Percentage of live births,Percentage,242,units,0,v21400823,12.1.2,100.0,,,,1
7776,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, January",Number of live births,Number,223,units,0,v21400824,12.2.1,37.0,,,,0
7777,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, January",Percentage of live births,Percentage,242,units,0,v21400825,12.2.2,9.7,,,,1
7778,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, February",Number of live births,Number,223,units,0,v21400826,12.3.1,30.0,,,,0
7779,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, February",Percentage of live births,Percentage,242,units,0,v21400827,12.3.2,7.9,,,,1
7780,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, March",Number of live births,Number,223,units,0,v21400828,12.4.1,30.0,,,,0
7781,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, March",Percentage of live births,Percentage,242,units,0,v21400829,12.4.2,7.9,,,,1
7782,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, April",Number of live births,Number,223,units,0,v21400830,12.5.1,24.0,,,,0
7783,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, April",Percentage of live births,Percentage,242,units,0,v21400831,12.5.2,6.3,,,,1
7784,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, May",Number of live births,Number,223,units,0,v21400832,12.6.1,37.0,,,,0
7785,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, May",Percentage of live births,Percentage,242,units,0,v21400833,12.6.2,9.7,,,,1
7786,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, June",Number of live births,Number,223,units,0,v21400834,12.7.1,29.0,,,,0
7787,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, June",Percentage of live births,Percentage,242,units,0,v21400835,12.7.2,7.6,,,,1
7788,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, July",Number of live births,Number,223,units,0,v21400836,12.8.1,36.0,,,,0
7789,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, July",Percentage of live births,Percentage,242,units,0,v21400837,12.8.2,9.4,,,,1
7790,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, August",Number of live births,Number,223,units,0,v21400838,12.9.1,33.0,,,,0
7791,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, August",Percentage of live births,Percentage,242,units,0,v21400839,12.9.2,8.6,,,,1
7792,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, September",Number of live births,Number,223,units,0,v21400840,12.10.1,34.0,,,,0
7793,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, September",Percentage of live births,Percentage,242,units,0,v21400841,12.10.2,8.9,,,,1
7794,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, October",Number of live births,Number,223,units,0,v21400842,12.11.1,33.0,,,,0
7795,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, October",Percentage of live births,Percentage,242,units,0,v21400843,12.11.2,8.6,,,,1
7796,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, November",Number of live births,Number,223,units,0,v21400844,12.12.1,28.0,,,,0
7797,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, November",Percentage of live births,Percentage,242,units,0,v21400845,12.12.2,7.3,,,,1
7798,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, December",Number of live births,Number,223,units,0,v21400846,12.13.1,31.0,,,,0
7799,2010-01-01,"Yukon, place of residence of mother",2016A000260,"Month of birth, December",Percentage of live births,Percentage,242,units,0,v21400847,12.13.2,8.1,,,,1
7800,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Total, month of birth",Number of live births,Number,223,units,0,v21400848,13.1.1,,..,,,0
7801,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Total, month of birth",Percentage of live births,Percentage,242,units,0,v21400849,13.1.2,,..,,,1
7802,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, January",Number of live births,Number,223,units,0,v21400850,13.2.1,,..,,,0
7803,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, January",Percentage of live births,Percentage,242,units,0,v21400851,13.2.2,,..,,,1
7804,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, February",Number of live births,Number,223,units,0,v21400852,13.3.1,,..,,,0
7805,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, February",Percentage of live births,Percentage,242,units,0,v21400853,13.3.2,,..,,,1
7806,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, March",Number of live births,Number,223,units,0,v21400854,13.4.1,,..,,,0
7807,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, March",Percentage of live births,Percentage,242,units,0,v21400855,13.4.2,,..,,,1
7808,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, April",Number of live births,Number,223,units,0,v21400856,13.5.1,,..,,,0
7809,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, April",Percentage of live births,Percentage,242,units,0,v21400857,13.5.2,,..,,,1
7810,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, May",Number of live births,Number,223,units,0,v21400858,13.6.1,,..,,,0
7811,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, May",Percentage of live births,Percentage,242,units,0,v21400859,13.6.2,,..,,,1
7812,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, June",Number of live births,Number,223,units,0,v21400860,13.7.1,,..,,,0
7813,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, June",Percentage of live births,Percentage,242,units,0,v21400861,13.7.2,,..,,,1
7814,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, July",Number of live births,Number,223,units,0,v21400862,13.8.1,,..,,,0
7815,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, July",Percentage of live births,Percentage,242,units,0,v21400863,13.8.2,,..,,,1
7816,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, August",Number of live births,Number,223,units,0,v21400864,13.9.1,,..,,,0
7817,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, August",Percentage of live births,Percentage,242,units,0,v21400865,13.9.2,,..,,,1
7818,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, September",Number of live births,Number,223,units,0,v21400866,13.10.1,,..,,,0
7819,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, September",Percentage of live births,Percentage,242,units,0,v21400867,13.10.2,,..,,,1
7820,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, October",Number of live births,Number,223,units,0,v21400868,13.11.1,,..,,,0
7821,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, October",Percentage of live births,Percentage,242,units,0,v21400869,13.11.2,,..,,,1
7822,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, November",Number of live births,Number,223,units,0,v21400870,13.12.1,,..,,,0
7823,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, November",Percentage of live births,Percentage,242,units,0,v21400871,13.12.2,,..,,,1
7824,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, December",Number of live births,Number,223,units,0,v21400872,13.13.1,,..,,,0
7825,2010-01-01,"Northwest Territories including Nunavut, place of residence of mother",,"Month of birth, December",Percentage of live births,Percentage,242,units,0,v21400873,13.13.2,,..,,,1
7826,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Total, month of birth",Number of live births,Number,223,units,0,v21400874,14.1.1,702.0,,,,0
7827,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Total, month of birth",Percentage of live births,Percentage,242,units,0,v21400875,14.1.2,100.0,,,,1
7828,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, January",Number of live births,Number,223,units,0,v21400876,14.2.1,62.0,,,,0
7829,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, January",Percentage of live births,Percentage,242,units,0,v21400877,14.2.2,8.8,,,,1
7830,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, February",Number of live births,Number,223,units,0,v21400878,14.3.1,64.0,,,,0
7831,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, February",Percentage of live births,Percentage,242,units,0,v21400879,14.3.2,9.1,,,,1
7832,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, March",Number of live births,Number,223,units,0,v21400880,14.4.1,63.0,,,,0
7833,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, March",Percentage of live births,Percentage,242,units,0,v21400881,14.4.2,9.0,,,,1
7834,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, April",Number of live births,Number,223,units,0,v21400882,14.5.1,60.0,,,,0
7835,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, April",Percentage of live births,Percentage,242,units,0,v21400883,14.5.2,8.5,,,,1
7836,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, May",Number of live births,Number,223,units,0,v21400884,14.6.1,58.0,,,,0
7837,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, May",Percentage of live births,Percentage,242,units,0,v21400885,14.6.2,8.3,,,,1
7838,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, June",Number of live births,Number,223,units,0,v21400886,14.7.1,57.0,,,,0
7839,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, June",Percentage of live births,Percentage,242,units,0,v21400887,14.7.2,8.1,,,,1
7840,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, July",Number of live births,Number,223,units,0,v21400888,14.8.1,49.0,,,,0
7841,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, July",Percentage of live births,Percentage,242,units,0,v21400889,14.8.2,7.0,,,,1
7842,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, August",Number of live births,Number,223,units,0,v21400890,14.9.1,56.0,,,,0
7843,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, August",Percentage of live births,Percentage,242,units,0,v21400891,14.9.2,8.0,,,,1
7844,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, September",Number of live births,Number,223,units,0,v21400892,14.10.1,56.0,,,,0
7845,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, September",Percentage of live births,Percentage,242,units,0,v21400893,14.10.2,8.0,,,,1
7846,2010-01-01,"Northwest Territories, place of residence of mother",2016A000261,"Month of birth, October",Number of live births,Number,223,units,0,v21400894,14.11.1,41.0,,,,0
